incident_id,trace,priority
INC0022073,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022074,[S]N;[L]N;[L]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022075,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022076,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022077,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022078,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0022079,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022081,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022082,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022083,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022084,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022085,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022088,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022089,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022091,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022092,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022094,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022095,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022096,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022097,[L]N;[S]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,4 - Low
INC0022098,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022100,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022101,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022105,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022107,[M]N;[S]A;[L]R;[S]R;[L]R;[S]C;,3 - Moderate
INC0022108,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022109,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022110,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022111,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022112,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022115,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022116,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022117,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022118,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022119,[M]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022120,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022121,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0022122,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0022123,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022124,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022125,[S]N;[L]A;[L]A;[S]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022126,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022128,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0022129,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022130,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022131,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022132,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022133,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022134,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022136,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022137,[L]N;[S]N;[L]N;[M]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022138,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022139,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022141,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022143,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022144,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022145,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022146,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022147,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022148,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022149,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022150,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022151,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022152,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022153,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022154,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022155,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022156,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022157,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022158,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022159,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022160,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022161,[L]N;[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022162,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022163,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022164,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022165,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022166,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022167,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022168,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022169,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022170,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022171,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022172,[M]N;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022173,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022174,[S]N;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022176,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022178,[L]N;[S]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022179,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022180,[S]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022181,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022182,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022183,[S]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022184,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022185,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022186,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022187,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022188,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022189,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022190,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022191,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0022192,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022193,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022195,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022196,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022197,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0022198,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,1 - Critical
INC0022199,[S]N;[L]N;[M]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022200,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022201,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0022202,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022203,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022204,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0022205,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022207,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022208,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022209,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022210,[S]N;[L]N;[L]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022212,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022213,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022214,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022215,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0022216,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022217,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0022218,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0022219,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022220,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022221,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022222,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0022223,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022224,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[L]W;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022226,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022227,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0022228,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022231,[L]N;[S]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022232,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022233,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022235,[S]N;[L]N;[L]A;[L]A;[L]W;[L]W;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022236,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022237,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022238,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0022239,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022240,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022241,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022243,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022244,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022246,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022247,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022248,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022249,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0022252,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022254,[M]N;[S]A;[S]R;[L]R;[S]C;,1 - Critical
INC0022255,[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022256,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022257,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022259,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0022260,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022261,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022262,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022263,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022264,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022265,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022266,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022267,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022268,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022269,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022271,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022272,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022273,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0022274,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022275,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022276,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022277,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022278,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022279,[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022280,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022282,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022285,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022287,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022288,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022289,[M]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022290,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022291,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022292,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022293,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]R;[S]R;[S]C;,3 - Moderate
INC0022294,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022298,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022300,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022302,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022304,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022305,[L]N;[S]N;[L]W;[L]A;[L]A;[L]A;[L]R;[L]R;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022306,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022308,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022312,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022313,[S]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022315,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022316,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022319,[S]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022320,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022321,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022322,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022323,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022325,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022326,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022327,[S]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022328,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0022329,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022330,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022331,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022332,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022333,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022334,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022337,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022338,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022339,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022340,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022341,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022342,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022343,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022344,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022345,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022346,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022347,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022349,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022350,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022351,[S]N;[S]A;[L]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022352,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022353,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022354,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022355,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022356,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022357,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022358,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022359,[L]N;[S]N;[L]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022360,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022362,[S]N;[L]N;[L]W;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022364,[S]N;[L]N;[L]N;[L]N;[L]W;[L]W;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022365,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022366,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022367,[L]N;[S]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022368,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022369,[S]N;[L]R;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022370,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022371,[M]N;[S]A;[L]A;[L]A;[L]A;[S]R;[L]R;[S]C;,3 - Moderate
INC0022372,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022373,[L]N;[S]N;[L]N;[M]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022374,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022375,[S]N;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022376,[S]N;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022377,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]R;[S]C;,2 - High
INC0022378,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022379,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022380,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022381,[S]N;[L]A;[S]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022383,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022387,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022388,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022389,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022390,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022391,[L]N;[S]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0022392,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022393,[S]N;[L]N;[M]A;[S]R;[S]C;,4 - Low
INC0022394,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022395,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022396,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022398,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022399,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022401,[S]N;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022402,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022403,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022404,[S]N;[L]N;[M]A;[L]N;[L]R;[S]R;[S]C;,1 - Critical
INC0022405,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022407,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022408,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0022409,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022411,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0022412,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022414,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022415,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022416,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022418,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022420,[L]N;[L]N;[L]N;[L]N;[S]N;[L]W;[L]W;[L]W;[S]A;[S]R;[S]C;,3 - Moderate
INC0022421,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022422,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022423,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022424,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0022425,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022426,[S]N;[L]N;[L]N;[L]N;[L]A;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022427,[M]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022428,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022429,[S]N;[S]A;[L]A;[L]A;[L]W;[L]A;[S]R;[S]C;,3 - Moderate
INC0022430,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022431,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022432,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022433,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022434,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022435,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0022436,[S]N;[L]N;[L]A;[L]W;[L]W;[L]W;[L]W;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022437,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022439,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022440,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022441,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022442,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022443,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022444,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022445,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022446,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022447,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022448,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022449,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022450,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022451,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022452,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022453,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022454,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022455,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022456,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022457,[S]N;[L]N;[M]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0022458,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022459,[S]N;[S]A;[L]A;[L]W;[L]A;[S]R;[S]C;,3 - Moderate
INC0022460,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022461,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022462,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022465,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022466,[M]N;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0022467,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0022468,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0022469,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0022470,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
